97217	49934
97217	74008
97217	78897
97217	100715
97217	109942
97217	132173
23579	49633
23579	63225
23579	67618
23579	87885
23579	106833
23579	113335
23579	120732
23579	121399
63707	15829
63707	57618
63707	63769
63707	73543
63707	75607
63707	76788
63707	80740
63707	87716
63707	89308
63707	92552
63707	95860
63707	96909
63707	107130
63707	113138
63707	113751
63707	116453
63707	118859
63707	121831
63707	123268
63707	129948
123268	57618
123268	63707
123268	63769
123268	75607
123268	89308
123268	113138
123268	116453
123268	121831
43683	4343
43683	6790
43683	12147
43683	16349
43683	18500
43683	18855
43683	21162
43683	22236
43683	22892
43683	25108
43683	34676
43683	37653
43683	39577
43683	40330
43683	40839
43683	55755
43683	58594
43683	64834
43683	65239
43683	73703
43683	76634
43683	78462
43683	81353
43683	81688
43683	97354
43683	113039
43683	116583
43683	118549
43683	120091
43683	124862
105016	2758
105016	3334
105016	3964
105016	5674
105016	7072
105016	13698
105016	18481
105016	21884
105016	24412
105016	27145
105016	34454
105016	42512
105016	45039
105016	45180
105016	45438
105016	45746
105016	50226
105016	53358
105016	57618
105016	58182
105016	58395
105016	63500
105016	64852
105016	66401
105016	66766
105016	67862
105016	69839
105016	71801
105016	72284
105016	74016
105016	75607
105016	76504
105016	80011
105016	80740
105016	81414
105016	81908
105016	82482
105016	85176
105016	86671
105016	90216
105016	95887
105016	97115
105016	99347
105016	99980
105016	105901
105016	107534
105016	107633
105016	112705
105016	113138
105016	116337
105016	116724
105016	119664
105016	123757
105016	123909
105016	127634
105016	133266
112737	19282
112737	31098
112737	65841
112737	81310
112737	103011
184	6021
184	23559
184	32232
184	61974
184	68577
184	68629
184	87760
14287	2158
14287	3189
14287	3242
14287	8094
14287	17075
14287	17205
14287	17440
14287	18137
14287	18225
14287	18464
14287	19911
14287	25899
14287	26219
14287	26972
14287	28813
14287	34801
14287	35596
14287	35881
14287	38109
14287	42284
14287	45787
14287	50399
14287	65989
14287	75223
14287	75401
14287	88481
14287	88560
14287	90117
14287	90794
14287	90975
