17967	58014
17967	60957
17967	60975
17967	62130
17967	62821
17967	64568
17967	64630
17967	68148
17967	70130
17967	70284
17967	72960
17967	74497
17967	74905
17967	75223
17967	76259
17967	76749
17967	79860
17967	80015
17967	82896
17967	89732
17967	90402
17967	91237
17967	91586
17967	93283
17967	93504
17967	94979
17967	101218
17967	101361
17967	102818
17967	103706
17967	107097
17967	108279
17967	108482
17967	109602
17967	113401
17967	113686
17967	115260
17967	117350
17967	120618
17967	124034
17967	124741
17967	124956
17967	127886
17967	127948
17967	133125
17967	133260
106701	1163
106701	37230
106701	85176
106701	104177
106701	116146
106701	132173
5166	8303
5166	10864
5166	19016
5166	28188
5166	28402
5166	42623
5166	49737
5166	49799
5166	54904
5166	55640
5166	56822
5166	61375
5166	61381
5166	79297
5166	82261
5166	86892
5166	102855
5166	105780
5166	106685
5166	106774
5166	127066
13074	1917
13074	8070
13074	11080
13074	24833
13074	30057
13074	30588
13074	37240
13074	37310
13074	47865
13074	49359
13074	49613
13074	53483
13074	55697
13074	66995
13074	76929
13074	76975
13074	84918
13074	91109
13074	98412
13074	99801
13074	100970
13074	109007
13074	110758
13074	112634
13074	114795
13074	114865
13074	116895
13074	117734
13074	125910
13074	127281
42389	14465
42389	42228
42389	48333
42389	49613
42389	63005
42389	65114
42389	66232
42389	69648
42389	76727
42389	86368
42389	87325
42389	95700
42389	110411
42389	113726
42389	119843
42389	133084
89783	22892
90815	51489
90815	77504
90815	91523
90815	104154
91523	29517
91523	41157
91523	67163
91523	82734
91523	90815
91523	107955
91523	119195
91523	123609
91523	129553
122386	6689
122386	8912
122386	17837
122386	26931
122386	27573
122386	30287
122386	39960
122386	47522
122386	57035
122386	64245
122386	65794
122386	67344
122386	67618
122386	70640
122386	70866
122386	74787
122386	78599
122386	79101
122386	99898
122386	126397
122386	131639
82985	20464
82985	61744
82985	84122
6795	3569
6795	3910
6795	11914
6795	32529
6795	34882
6795	35157
6795	45616
6795	48090
6795	75004
6795	82559
6795	85779
6795	98349
6795	98957
32529	3569
32529	3910
32529	6795
32529	34882
32529	35157
32529	45616
32529	48090
32529	75004
32529	82559
32529	85779
32529	98349
85779	3569
85779	3910
85779	6795
85779	32529
85779	34882
85779	35157
85779	45616
85779	48090
85779	75004
85779	82559
85779	98349
34882	3569
34882	3910
34882	6795
34882	32529
34882	35157
34882	45616
34882	48090
34882	75004
34882	82559
34882	85779
34882	98349
35157	3569
35157	3910
35157	6795
35157	11914
35157	32529
35157	34882
35157	45616
35157	48090
35157	75004
35157	82559
35157	85779
35157	98349
35157	98957
45616	3
45616	289
45616	3569
45616	3910
45616	4114
45616	6795
45616	14354
45616	22555
45616	24908
45616	28247
45616	32529
45616	33641
45616	34882
45616	35157
45616	39491
45616	39920
45616	44501
45616	48090
45616	48190
45616	52699
45616	53719
45616	69228
45616	75004
45616	79722
45616	81823
45616	81840
45616	82559
45616	85779
45616	85838
45616	86824
45616	88577
45616	96743
45616	98349
45616	98896
45616	103799
45616	104877
45616	105363
45616	107466
45616	109835
45616	111983
45616	124092
45616	125045
45616	132933
82559	3569
82559	3910
82559	6795
82559	32529
82559	34882
82559	35157
82559	45616
82559	48090
82559	75004
82559	85779
82559	98349
98349	3569
98349	3910
98349	6795
98349	32529
98349	34882
98349	35157
98349	45616
98349	48090
98349	75004
98349	82559
98349	85779
75004	3569
75004	3910
75004	6795
75004	32529
75004	34882
75004	35157
75004	45616
75004	48090
75004	82559
75004	85779
75004	98349
3910	3569
3910	6795
3910	32529
3910	34882
3910	35157
3910	45616
3910	48090
3910	75004
3910	82559
3910	85779
3910	98349
3569	3910
3569	6795
3569	17233
3569	32529
3569	34882
3569	35157
3569	45616
3569	48090
3569	70665
3569	75004
3569	79513
3569	80276
3569	82559
3569	85779
3569	98349
60215	6539
60215	104265
104265	6539
104265	60215
11922	2447
11922	19773
11922	32022
11922	44512
11922	67911
11922	114433
16238	99266
16238	111418
99266	16238
99266	111418
111418	16238
111418	99266
69459	30400
69459	63225
69459	122460
69459	127070
26743	21005
26743	32670
26743	50125
26743	65657
26743	92132
26743	97669
26743	100734
26743	127123
127123	26743
127123	97669
5284	15630
5284	79388
56971	3504
56971	7896
56971	14363
56971	23908
56971	25898
56971	35596
56971	38232
56971	40764
56971	44514
56971	46110
56971	65454
56971	95691
56971	101174
56971	101370
56971	115004
56971	120178
56971	131588
56971	131987
25898	3504
25898	7896
25898	14363
25898	23908
25898	35596
25898	38232
25898	40764
25898	44514
25898	46110
25898	56971
25898	65454
25898	95691
25898	101174
25898	101370
25898	115004
25898	120178
25898	131588
25898	131987
131987	3504
131987	7896
131987	14363
131987	23908
131987	25898
131987	35596
131987	38232
131987	40764
131987	44514
131987	46110
131987	56971
131987	65454
131987	95691
131987	101174
131987	101370
131987	115004
131987	120178
131987	131588
3504	7896
3504	14363
3504	23908
3504	25898
3504	35596
3504	38232
3504	40764
3504	44514
3504	46110
3504	56971
3504	65454
3504	95691
3504	101174
3504	101370
3504	115004
